filename,width,height,class,xmin,ymin,xmax,ymax
12114.png,1920,1080,"Mo-Fr, 16-18 h",1125,545,1139,553
12114.png,1920,1080,"(Sonstiges, rot/blau)",1124,528,1139,544
12114.png,1920,1080,"(Sonstiges, gelb)",958,536,1005,571
12113.png,1280,720,"(Sonstiges, weiss)",858,255,883,291
12113.png,1280,720,auf ... km,650,344,662,351
12113.png,1280,720,Gefahrenzeichen,647,330,664,345
12112.png,1920,1080,Vorfahrt,1050,493,1094,539
12112.png,1920,1080,"(Sonstiges, rot/blau)",998,548,1022,574
12111.png,1920,1080,Ortseingangsschild,1492,297,1694,415
12110.png,1280,720,"(Sonstiges, gelb)",834,237,947,350
12110.png,1280,720,"(Sonstiges, gruen)",766,350,816,358
12110.png,1280,720,"(Sonstiges, gruen)",767,359,816,365
12110.png,1280,720,"(Sonstiges, gruen)",766,366,816,372
12109.png,1280,720,"(Sonstiges, braun)",686,371,746,411
12109.png,1280,720,"(Sonstiges, braun)",632,383,677,397
12109.png,1280,720,"(Sonstiges, blau)",630,323,641,340
12109.png,1280,720,"(Sonstiges, gelb)",630,339,677,358
12109.png,1280,720,"(Sonstiges, gelb)",630,358,677,382
12108.png,1920,1080,"(Sonstiges, blau)",1345,504,1386,544
12108.png,1920,1080,Zusatzschild,1347,544,1389,568
12107.png,1920,1080,bei Naesse,818,587,831,601
12107.png,1920,1080,bei Naesse,1184,583,1199,598
12107.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",1184,571,1197,584
12107.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",818,575,831,586
12107.png,1920,1080,Zusatzschild,817,569,832,575
12107.png,1920,1080,Zusatzschild,1184,564,1199,571
12107.png,1920,1080,Gefahrenzeichen,1179,548,1201,565
12107.png,1920,1080,Gefahrenzeichen,814,552,834,569
12107.png,1920,1080,Zusatzschild,1163,600,1175,607
12107.png,1920,1080,Zusatzschild,1140,602,1149,607
12107.png,1920,1080,Zusatzschild,1464,536,1494,556
12107.png,1920,1080,"(Sonstiges, blau)",1463,509,1489,535
12107.png,1920,1080,"(Sonstiges, blau)",1140,592,1149,601
12107.png,1920,1080,"(Sonstiges, blau)",1163,591,1173,600
12106.png,1920,1080,"(Sonstiges, blau)",802,646,821,664
12106.png,1920,1080,"(Sonstiges, blau)",1127,549,1162,582
12106.png,1920,1080,"(Sonstiges, weiss)",584,591,601,603
12105.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",146,495,191,537
12105.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1091,520,1132,561
12105.png,1920,1080,Zusatzschild,1092,562,1137,604
12105.png,1920,1080,Zusatzschild,143,539,192,583
12103.png,1280,720,Gefahrenzeichen,811,239,864,297
12103.png,1280,720,Zusatzschild,812,297,860,321
12103.png,1280,720,"(Sonstiges, blau)",735,351,750,368
12102.png,1280,720,Vorfahrt,713,356,732,376
12101.png,1920,1080,Ortseingangsschild,289,384,468,498
12101.png,1920,1080,"(Sonstiges, weiss)",777,502,825,555
12101.png,1920,1080,"(Sonstiges, gelb)",829,504,878,554
12101.png,1920,1080,"(Sonstiges, gelb)",891,504,1037,558
12101.png,1920,1080,Ortseingangsschild,1640,493,1757,563
12099.png,1920,1080,Vorfahrt,1119,431,1163,473
12099.png,1920,1080,"(Sonstiges, gelb)",1213,329,1439,378
12099.png,1920,1080,"(Sonstiges, gelb)",1217,375,1443,426
12099.png,1920,1080,"(Sonstiges, gelb)",1218,429,1449,519
12098.png,1920,1080,"(Sonstiges, weiss)",1053,612,1077,645
12097.png,1920,1080,Vorfahrt,1452,336,1571,455
12096.png,1280,720,"(Sonstiges, blau)",688,345,710,367
12095.png,1920,1080,"(Sonstiges, braun)",901,565,953,579
12095.png,1920,1080,"(Sonstiges, weiss)",852,558,892,572
12095.png,1920,1080,"(Sonstiges, weiss)",854,573,891,583
12094.png,1920,1080,"(Sonstiges, blau)",565,537,586,559
12094.png,1920,1080,Vorfahrt,567,565,584,584
12094.png,1920,1080,"(Sonstiges, gelb)",712,496,772,543
12094.png,1920,1080,"(Sonstiges, gelb)",1152,497,1167,515
12094.png,1920,1080,Vorfahrt,1147,515,1174,542
12094.png,1920,1080,"(Sonstiges, rot/blau)",1034,579,1045,592
12094.png,1920,1080,"(Sonstiges, gruen)",998,575,1017,581
12094.png,1920,1080,"(Sonstiges, gruen)",998,581,1017,587
12094.png,1920,1080,"(Sonstiges, gruen)",998,588,1017,594
12093.png,1920,1080,"30er-Zone, Ende",977,666,999,689
12092.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1439,132,1589,265
12092.png,1920,1080,Zusatzschild,1460,270,1625,414
12091.png,1920,1080,"Kraftfahrstrasse, Ende",1185,500,1235,549
12091.png,1920,1080,"(Sonstiges, gelb)",1064,469,1216,587
12091.png,1920,1080,Vorfahrt,963,539,987,565
12090.png,1920,1080,"(Sonstiges, rot/blau)",1334,421,1397,486
12090.png,1920,1080,"(Sonstiges, blau)",1175,443,1210,493
12090.png,1920,1080,Zusatzschild,1176,495,1211,515
12090.png,1920,1080,Zusatzschild,1177,514,1211,536
12090.png,1920,1080,Zusatzschild,1175,537,1211,557
12089.png,1920,1080,"(Sonstiges, gelb)",651,407,716,455
12089.png,1920,1080,"(Sonstiges, gelb)",767,404,887,451
12089.png,1920,1080,"(Sonstiges, gelb)",938,401,996,448
12089.png,1920,1080,Vorfahrt,982,562,993,574
12089.png,1920,1080,Vorfahrt,730,568,741,579
12088.png,1280,720,"80 km/h, Beginn - Hoechstgeschwindigkeit",660,359,682,381
12088.png,1280,720,"(Sonstiges, blau)",671,345,725,379
12087.png,1920,1080,Kurve (rechts),899,682,914,696
12086.png,1920,1080,Ortseingangsschild,707,540,751,575
12086.png,1920,1080,Ortseingangsschild,1266,529,1319,563
12086.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1212,552,1235,575
12086.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",817,551,840,573
12085.png,1920,1080,"(Sonstiges, blau)",591,539,647,592
12085.png,1920,1080,"(Sonstiges, blau)",1248,520,1279,550
12085.png,1920,1080,"(Sonstiges, blau)",1020,443,1042,455
12085.png,1920,1080,"(Sonstiges, blau)",1021,455,1041,466
12085.png,1920,1080,"(Sonstiges, blau)",1021,466,1040,498
12085.png,1920,1080,"(Sonstiges, gelb)",1018,498,1083,560
12085.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",1068,509,1097,539
12085.png,1920,1080,Zusatzschild,1068,540,1098,556
12085.png,1920,1080,zeitliche Beschraenkung (16-18 h),1068,556,1097,573
12085.png,1920,1080,Zusatzschild,1250,551,1281,570
12084.png,1280,720,"Fahrstreifentafel ohne Gegenverkehr - zweistreifig (Hoechstgeschwindigkeit)",700,365,727,399
12084.png,1280,720,"Fahrstreifentafel ohne Gegenverkehr - zweistreifig (Hoechstgeschwindigkeit)",322,357,351,392
12084.png,1280,720,in ... m,322,393,350,402
12084.png,1280,720,in ... m,700,401,727,409
12083.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1030,537,1052,558
12082.png,1280,720,Kurve (rechts),993,363,1010,379
12082.png,1280,720,"(Sonstiges, blau)",1051,344,1145,373
12081.png,1920,1080,Vorfahrt,1691,182,1839,313
12079.png,1920,1080,"(Sonstiges, blau)",629,544,660,573
12079.png,1920,1080,"(Sonstiges, blau)",1004,508,1035,538
12079.png,1920,1080,"(Sonstiges, rot/weiss)",999,467,1045,507
12078.png,1920,1080,Gefahrenzeichen,1070,554,1174,651
12076.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",744,510,779,543
12076.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1250,512,1286,545
12075.png,1920,1080,Gefahrenzeichen,1396,319,1524,433
12075.png,1920,1080,Zusatzschild,1413,436,1506,488
12075.png,1920,1080,Zusatzschild,1413,490,1507,542
12074.png,1920,1080,"(Sonstiges, blau)",502,544,573,614
12074.png,1920,1080,Ortsausgangsschild,743,638,758,648
12073.png,1920,1080,"(Sonstiges, rot/blau)",1222,449,1271,501
12072.png,1920,1080,"80 km/h, Beginn - Hoechstgeschwindigkeit",583,524,623,561
12071.png,1920,1080,"(Sonstiges, blau)",544,703,596,754
12071.png,1920,1080,"(Sonstiges, blau)",1126,671,1145,690
12071.png,1920,1080,"(Sonstiges, weiss)",361,672,378,701
12071.png,1920,1080,"(Sonstiges, weiss)",934,670,992,685
12071.png,1920,1080,"(Sonstiges, weiss)",933,687,993,702
12071.png,1920,1080,Vorfahrt,913,698,922,707
12070.png,1920,1080,"(Sonstiges, rot/weiss)",1583,147,1728,283
12070.png,1920,1080,in ... km,1603,382,1764,468
12070.png,1920,1080,Zusatzschild,1598,294,1742,372
12070.png,1920,1080,"(Sonstiges, gelb)",1129,557,1286,644
12070.png,1920,1080,Vorfahrt,800,686,812,697
12069.png,1920,1080,Ortseingangsschild,873,684,896,698
12069.png,1920,1080,Vorfahrt,840,686,849,695
12068.png,1920,1080,"(Sonstiges, rot/weiss)",251,272,332,336
12068.png,1920,1080,"(Sonstiges, rot/weiss)",1070,174,1143,240
12068.png,1920,1080,"(Sonstiges, rot/weiss)",1496,355,1571,423
12068.png,1920,1080,"(Sonstiges, blau)",1281,551,1300,569
12068.png,1920,1080,Zusatzschild,1281,570,1300,581
12067.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1298,565,1317,583
12067.png,1920,1080,"(Sonstiges, blau)",1191,583,1203,594
12066.png,1920,1080,"80 km/h, Beginn - Hoechstgeschwindigkeit",1338,365,1442,455
12065.png,1920,1080,Baustelle,938,595,972,624
12064.png,1920,1080,Gefahrenzeichen,819,556,838,573
12064.png,1920,1080,Gefahrenzeichen,1157,553,1174,569
12064.png,1920,1080,Zusatzschild,1160,569,1174,576
12064.png,1920,1080,Zusatzschild,821,572,837,579
12064.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",823,578,835,589
12064.png,1920,1080,"30 km/h, Beginn - Hoechstgeschwindigkeit",1161,575,1174,587
12064.png,1920,1080,bei Naesse,823,589,835,601
12064.png,1920,1080,bei Naesse,1160,588,1174,600
12064.png,1920,1080,"(Sonstiges, blau)",1148,592,1156,601
12064.png,1920,1080,"(Sonstiges, blau)",1127,594,1135,603
12064.png,1920,1080,Zusatzschild,1127,604,1134,608
12064.png,1920,1080,Zusatzschild,1148,602,1156,607
12064.png,1920,1080,"(Sonstiges, blau)",1384,525,1407,548
12064.png,1920,1080,Zusatzschild,1383,550,1409,567
12063.png,1920,1080,Vorfahrt,1165,467,1236,535
12062.png,1280,720,"(Sonstiges, gelb)",695,240,779,341
12060.png,1920,1080,Vorfahrt,957,502,986,530
12060.png,1920,1080,"(Sonstiges, gelb)",1117,473,1217,540
12059.png,1920,1080,Vorfahrt,1209,479,1278,546
12059.png,1920,1080,"70 km/h, Ende - Hoechstgeschwindigkeit",1013,552,1034,573
12058.png,1280,720,Vorfahrt,807,242,871,305
12057.png,1280,720,"100 km/h, Beginn - Hoechstgeschwindigkeit",208,297,246,333
12057.png,1280,720,"100 km/h, Beginn - Hoechstgeschwindigkeit",826,301,861,335
12056.png,1920,1080,Lichtzeichenanlage,680,500,738,550
12056.png,1920,1080,Zusatzschild,689,561,728,582
12056.png,1920,1080,"(Sonstiges, weiss)",1324,573,1366,593
12056.png,1920,1080,Lichtzeichenanlage,1319,522,1374,572
12055.png,1280,720,Ende saemtlicher Streckenverbote,436,367,448,379
12055.png,1280,720,Ende saemtlicher Streckenverbote,658,368,671,380
12054.png,1920,1080,Vorfahrt,1279,545,1369,631
12054.png,1920,1080,"(Sonstiges, weiss)",1048,645,1090,667
12054.png,1920,1080,"(Sonstiges, gelb)",1047,670,1091,736
12054.png,1920,1080,"(Sonstiges, gelb)",942,669,993,690
12054.png,1920,1080,"(Sonstiges, gelb)",942,690,993,708
12053.png,1920,1080,"(Sonstiges, gelb)",832,552,901,581
12051.png,1920,1080,"(Sonstiges, gelb)",1156,231,1380,480
12051.png,1920,1080,"(Sonstiges, blau)",1147,102,1190,124
12051.png,1920,1080,"(Sonstiges, blau)",1151,127,1190,164
12051.png,1920,1080,"(Sonstiges, blau)",1149,169,1194,230
12050.png,1920,1080,"(Sonstiges, blau)",1462,214,1601,356
12050.png,1920,1080,"(Sonstiges, gelb)",878,560,938,587
12050.png,1920,1080,"(Sonstiges, rot/blau)",879,589,895,605
12049.png,1920,1080,"(Sonstiges, blau)",550,520,593,583
12049.png,1920,1080,"(Sonstiges, blau)",1211,536,1255,597
12049.png,1920,1080,"(Sonstiges, blau)",707,236,1244,454
12048.png,1920,1080,Vorfahrt,1825,522,1920,625
12047.png,1280,720,"(Sonstiges, blau)",607,384,630,407
12046.png,1920,1080,"(Sonstiges, weiss)",903,687,928,717
12045.png,1280,720,"(Sonstiges, blau)",49,419,108,469
12045.png,1280,720,"(Sonstiges, blau)",514,375,528,389
12044.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1220,499,1276,554
12043.png,1920,1080,"(Sonstiges, blau)",602,536,638,571
12043.png,1920,1080,"(Sonstiges, blau)",1048,491,1082,530
12043.png,1920,1080,"(Sonstiges, rot/weiss)",1038,443,1093,489
12042.png,1920,1080,Ortseingangsschild,1302,381,1431,465
12042.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1021,575,1037,592
12041.png,1920,1080,Kurve (links),914,696,936,715
12040.png,1280,720,Gefahrenzeichen,934,163,1040,254
12039.png,1920,1080,"(Sonstiges, weiss)",1376,461,1417,522
12039.png,1920,1080,Vorfahrt,1117,499,1169,550
12038.png,1920,1080,Vorfahrt,685,498,713,528
12038.png,1920,1080,"(Sonstiges, blau)",748,495,775,523
12037.png,1920,1080,"(Sonstiges, blau)",1100,495,1209,525
12037.png,1920,1080,"(Sonstiges, blau)",1120,528,1146,568
12037.png,1920,1080,"(Sonstiges, blau)",1129,492,1274,571
12037.png,1920,1080,"(Sonstiges, blau)",1297,597,1311,618
12036.png,1920,1080,"(Sonstiges, blau)",1038,253,1322,388
12036.png,1920,1080,"(Sonstiges, weiss)",1281,223,1319,252
12035.png,1920,1080,Vorfahrt,599,481,637,514
12035.png,1920,1080,Vorfahrt,1205,471,1244,506
12035.png,1920,1080,"(Sonstiges, gelb)",1590,270,1904,344
12035.png,1920,1080,"(Sonstiges, weiss)",1601,340,1902,413
12035.png,1920,1080,"(Sonstiges, blau)",812,608,826,622
12034.png,1920,1080,"(Sonstiges, gelb)",823,454,945,499
12034.png,1920,1080,"(Sonstiges, gelb)",680,457,755,503
12034.png,1920,1080,"(Sonstiges, weiss)",1396,151,1723,246
12033.png,1280,720,"(Sonstiges, rot/blau)",838,324,855,340
12033.png,1280,720,"(Sonstiges, rot/blau)",840,350,857,364
12033.png,1280,720,"(Sonstiges, rot/blau)",857,348,873,366
12033.png,1280,720,Zusatzschild,839,341,855,350
12033.png,1280,720,Zusatzschild,841,365,855,373
12033.png,1280,720,Zusatzschild,857,367,872,376
12033.png,1280,720,"(Sonstiges, weiss)",145,378,158,400
12032.png,1280,720,"(Sonstiges, gelb)",1188,279,1209,303
12032.png,1280,720,Zusatzschild,1187,303,1207,314
12032.png,1280,720,Zusatzschild,1187,315,1207,326
12032.png,1280,720,werktags ...-...,1186,328,1207,338
12032.png,1280,720,Vorfahrt,642,313,656,327
12032.png,1280,720,Zusatzschild,642,328,654,338
12031.png,1280,720,"30er-Zone, Ende",226,329,259,365
12031.png,1280,720,Lichtzeichenanlage,973,107,1059,182
12031.png,1280,720,Zusatzschild,980,183,1063,220
12031.png,1280,720,"(Sonstiges, rot/blau)",994,231,1033,278
12031.png,1280,720,"(Sonstiges, rot/blau)",710,378,724,391
12031.png,1280,720,"(Sonstiges, rot/weiss)",683,345,709,367
12031.png,1280,720,"(Sonstiges, blau)",687,368,706,388
12031.png,1280,720,"(Sonstiges, blau)",108,341,126,357
12030.png,1920,1080,Vorfahrt,1123,489,1163,526
12029.png,1920,1080,"120 km/h, Beginn - Hoechstgeschwindigkeit",416,474,474,525
12029.png,1920,1080,"120 km/h, Beginn - Hoechstgeschwindigkeit",1332,507,1379,551
12028.png,1920,1080,"(Sonstiges, weiss)",1200,549,1312,695
12028.png,1920,1080,Baustelle,1226,555,1278,601
12027.png,1280,720,"(Sonstiges, blau)",873,247,925,294
12027.png,1280,720,Zusatzschild,879,297,919,318
12027.png,1280,720,"(Sonstiges, weiss)",667,348,712,358
12027.png,1280,720,"(Sonstiges, weiss)",667,360,711,370
12026.png,1920,1080,"(Sonstiges, blau)",884,421,1081,466
12026.png,1920,1080,"(Sonstiges, blau)",885,470,1082,514
12025.png,1920,1080,"(Sonstiges, rot/weiss)",509,442,576,506
12025.png,1920,1080,"(Sonstiges, rot/weiss)",1562,453,1628,513
12025.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1014,555,1035,576
12025.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",686,551,709,573
12024.png,1920,1080,Gefahrenzeichen,1047,598,1070,622
12024.png,1920,1080,Gefahrenzeichen,749,598,776,620
12024.png,1920,1080,Zusatzschild,748,620,776,630
12024.png,1920,1080,Zusatzschild,1048,621,1069,630
12024.png,1920,1080,"(Sonstiges, blau)",973,607,998,633
12023.png,1920,1080,"(Sonstiges, rot/blau)",1299,360,1333,399
12023.png,1920,1080,"(Sonstiges, rot/blau)",1304,452,1337,488
12023.png,1920,1080,Zusatzschild,1299,400,1334,427
12023.png,1920,1080,Zusatzschild,1304,429,1334,450
12023.png,1920,1080,Zusatzschild,1305,491,1337,513
12022.png,1280,720,Gefahrenzeichen,375,316,402,341
12021.png,1920,1080,"(Sonstiges, gelb)",1180,380,1401,554
12020.png,1920,1080,"(Sonstiges, blau)",1449,641,1475,673
12019.png,1920,1080,"(Sonstiges, weiss)",1299,427,1344,491
12018.png,1920,1080,"(Sonstiges, blau)",901,729,916,742
12018.png,1920,1080,"(Sonstiges, blau)",835,687,849,701
12018.png,1920,1080,"(Sonstiges, blau)",1127,646,1158,677
12018.png,1920,1080,Zusatzschild,1131,678,1156,691
12018.png,1920,1080,Zusatzschild,1134,692,1154,710
12018.png,1920,1080,Vorfahrt,961,668,986,694
12017.png,1920,1080,"(Sonstiges, braun)",1486,501,1640,543
12017.png,1920,1080,"(Sonstiges, gelb)",1485,538,1626,587
12017.png,1920,1080,"(Sonstiges, gelb)",1485,585,1626,633
12016.png,1920,1080,"(Sonstiges, gelb)",1097,612,1212,679
12015.png,1920,1080,"(Sonstiges, blau)",1362,348,1450,473
12015.png,1920,1080,"(Sonstiges, blau)",1359,302,1442,344
12015.png,1920,1080,"(Sonstiges, blau)",1356,254,1440,299
12014.png,1920,1080,"(Sonstiges, gelb)",719,284,888,410
12013.png,1920,1080,"(Sonstiges, weiss)",1227,434,1349,475
12013.png,1920,1080,"(Sonstiges, gruen)",1133,472,1212,491
12013.png,1920,1080,"(Sonstiges, braun)",1049,557,1113,573
12012.png,1920,1080,"(Sonstiges, weiss)",1158,442,1264,474
12012.png,1920,1080,"(Sonstiges, weiss)",1159,474,1270,509
12012.png,1920,1080,"(Sonstiges, rot/blau)",1191,511,1226,551
12012.png,1920,1080,"(Sonstiges, blau)",1315,501,1354,539
12012.png,1920,1080,"(Sonstiges, weiss)",1049,544,1109,562
12011.png,1280,720,Doppelkurve (zunaechst rechts),849,283,903,332
12011.png,1280,720,"(Sonstiges, blau)",682,395,726,408
12010.png,1920,1080,"(Sonstiges, gelb)",475,432,596,475
12010.png,1920,1080,"(Sonstiges, blau)",1612,662,1664,709
12009.png,1280,720,Gefahrenzeichen,701,347,729,372
12009.png,1280,720,Gefahrenzeichen,701,374,728,397
12008.png,1920,1080,"80 km/h, Beginn - Hoechstgeschwindigkeit",1047,568,1076,595
12007.png,1920,1080,Zusatzschild,592,585,618,599
12007.png,1920,1080,"(Sonstiges, blau)",591,557,620,584
12006.png,1920,1080,"70 km/h, Ende - Hoechstgeschwindigkeit",1275,402,1360,483
12005.png,1920,1080,Vorfahrt,1492,317,1665,480
12005.png,1920,1080,Zusatzschild,1097,574,1122,589
12005.png,1920,1080,"(Sonstiges, blau)",1095,548,1121,573
12004.png,1280,720,"(Sonstiges, blau)",271,380,294,391
12004.png,1280,720,Ende saemtlicher Streckenverbote,482,384,490,392
12004.png,1280,720,Ende saemtlicher Streckenverbote,618,385,627,393
12003.png,1920,1080,"(Sonstiges, rot/weiss)",1734,363,1820,430
12003.png,1920,1080,"(Sonstiges, gelb)",1489,482,1563,506
12003.png,1920,1080,"(Sonstiges, weiss)",1494,504,1565,525
12003.png,1920,1080,"(Sonstiges, rot/blau)",1221,611,1234,624
12003.png,1920,1080,"(Sonstiges, blau)",1223,596,1236,608
12002.png,1920,1080,"(Sonstiges, braun)",1438,458,1660,538
12001.png,1920,1080,Vorfahrt,708,574,726,591
12001.png,1920,1080,Vorfahrt,1115,568,1133,585
12000.png,1920,1080,Vorfahrt,337,431,388,477
12000.png,1920,1080,"(Sonstiges, weiss)",1720,432,1766,473
12000.png,1920,1080,"(Sonstiges, weiss)",1726,356,1750,392
12000.png,1920,1080,Vorfahrt,1721,394,1761,429
11999.png,1920,1080,"Kraftfahrstrasse, Beginn",1128,534,1169,572
11998.png,1920,1080,"(Sonstiges, gelb)",1137,454,1265,487
11998.png,1920,1080,"(Sonstiges, gelb)",1136,490,1265,525
11998.png,1920,1080,"(Sonstiges, rot/blau)",1412,296,1524,403
11997.png,1280,720,"(Sonstiges, gelb)",631,380,650,396
11996.png,1920,1080,"(Sonstiges, rot/weiss)",723,495,771,539
11996.png,1920,1080,Zusatzschild,729,540,765,557
11995.png,1920,1080,"(Sonstiges, gelb)",1192,517,1315,585
11995.png,1920,1080,"(Sonstiges, braun)",1138,622,1157,630
11995.png,1920,1080,"(Sonstiges, rot/weiss)",1319,368,1388,438
11995.png,1920,1080,Zusatzschild,1319,440,1392,480
11995.png,1920,1080,in ... km,1320,486,1397,524
11994.png,1280,720,"(Sonstiges, weiss)",445,384,464,407
11994.png,1280,720,"(Sonstiges, weiss)",666,385,682,407
11994.png,1280,720,in ... m,665,408,682,413
11994.png,1280,720,in ... m,445,408,464,413
11993.png,1920,1080,Lichtzeichenanlage,989,535,1017,563
11993.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",992,563,1014,586
11992.png,1920,1080,"(Sonstiges, rot/blau)",1634,333,1733,424
11991.png,1920,1080,"(Sonstiges, blau)",625,696,674,745
11991.png,1920,1080,"(Sonstiges, blau)",1440,505,1508,571
11991.png,1920,1080,"(Sonstiges, rot/weiss)",1417,423,1511,505
11990.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",935,534,954,554
11990.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1344,528,1364,552
11990.png,1920,1080,"(Sonstiges, rot/weiss)",1324,383,1413,461
11990.png,1920,1080,Vorfahrt,1368,534,1392,559
11990.png,1920,1080,"(Sonstiges, blau)",1392,542,1407,557
11990.png,1920,1080,"(Sonstiges, blau)",1417,567,1428,578
11990.png,1920,1080,"(Sonstiges, rot/blau)",1392,557,1407,572
11990.png,1920,1080,"(Sonstiges, rot/blau)",1417,554,1428,566
11989.png,1920,1080,"(Sonstiges, gelb)",894,524,1011,566
11988.png,1920,1080,Gefahrenzeichen,98,435,182,503
